EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
43350930,UNIVERSITY OF SOUTHERN MAINE FOUNDATION,% VINCENT PELLEGRINO,96 FALMOUTH ST,PORTLAND,ME,04103-4864,0,3,3,1000,200011,1,13,602000000,1,1,201806,8,6,1,0,6,24623047,4908451,4908451,T50
223211042,THE MASONIC CHARITABLE FOUNDATION OF THE GRAND LODGE OF MAINE,,PO BOX 430,HOLDEN,ME,04429-0430,0,3,3,1000,200611,1,15,600000000,1,1,201803,8,6,1,0,3,24590245,4979888,1548563,T70
222976811,DAVIS CONSERVATION FOUNDATION,,30 FOREST FALLS DR STE 5,YARMOUTH,ME,04096-6983,0,3,3,1000,198902,1,17,602000000,2,1,201712,8,6,1,0,12,24349791,4731467,1839387,C120
223209406,FRANKLIN COMMUNITY HEALTH NETWORK,,111 FRANKLIN HEALTH CMNS,FARMINGTON,ME,04938-6144,0,3,3,1000,199110,1,17,179000000,1,1,201709,8,6,1,0,9,23546979,1053046,1045273,E22B
237425774,GALEN COLE FAMILY FOUNDATION INC,,359 PERRY RD,BANGOR,ME,04401-6723,0,3,3,1000,197502,1,3,326327328,1,1,201712,8,7,0,1,12,23503434,5123167,,
237411014,KATAHDIN VALLEY HEALTH CENTER,,529 S PATTEN RD,PATTEN,ME,04765-3007,0,3,3,1000,197603,1,12,154155000,5,1,201803,8,8,1,0,3,23422112,13944326,13944326,E32Z
237134386,HOULTON REGIONAL HOSPITAL,,20 HARTFORD ST,HOULTON,ME,04730-1891,0,3,3,1000,197301,1,12,150000000,1,1,201709,8,8,1,0,9,23202872,48563504,47653026,E22Z
232867116,HORIZON FOUNDATION INC,,100 COMMERCIAL ST STE 315,PORTLAND,ME,04101-5127,0,3,3,1000,199612,1,4,602000000,1,1,201806,8,7,0,1,6,22643948,6149521,,T30Z,
10211508,GOOD WILL HOME ASSOCIATION,,16 PRESCOTT DRIVE,HINCKLEY,ME,04944-0000,0,3,3,2000,194005,1,15,30319349,1,1,201706,8,6,1,0,6,22186630,4235785,4228036,P730,
223195337,NEW ENGLAND LIFE CARE INC,% TOM SAHRMANN,600 SOUTHBOROUGH DRIVE,SOUTH PORTLAND,ME,04106-6915,0,3,3,1000,199406,1,12,157000000,1,1,201712,8,9,1,0,12,22109429,59653845,59653845,,CLAIRE DIBIASE
10211783,CALAIS REGIONAL HOSPITAL,,24 HOSPITAL LN,CALAIS,ME,04619-1329,0,3,3,1000,194403,1,12,150000000,1,1,201712,8,8,1,0,12,21935826,34327232,34151232,E22Z,
10211517,CEDARS NURSING CARE CENTER INC,,630 OCEAN AVE,PORTLAND,ME,04103-2704,0,3,3,9000,194203,1,16,150000000,1,1,201704,8,8,1,0,4,21544490,12948775,12799149,E91Z,
16023748,PENQUIS C A P INC,,262 HARLOW ST,BANGOR,ME,04401-4952,0,3,3,1000,199009,1,15,0,5,1,201709,8,8,1,0,9,21542898,39643099,39476027,P20,
10333304,FOX ISLANDS ELECTRIC COOPERATIVE INC,,PO BOX 527,VINALHAVEN,ME,04863-0527,0,12,3,1000,197905,2,0,250000000,1,1,201712,8,6,1,0,12,21056670,3431613,2552581,,
200041017,QUIMBY FAMILY FOUNDATION,% ELLIOTSVILLE PNLTN INC,PO BOX 148,PORTLAND,ME,04112-0148,0,3,3,1000,200408,1,4,0,1,1,201712,8,7,0,1,12,20927265,9896271,,T20,
10223482,MILLINOCKET REGIONAL HOSPITAL,,200 SOMERSET ST,MILLINOCKET,ME,04462-1258,0,3,3,1000,195606,1,12,150000000,1,1,201706,8,8,1,0,6,20745003,31515709,31500606,E220,
10493311,FRANCIS T & LOUISE T NICHOLS FOUNDATION,,PO BOX 1210,BANGOR,ME,04402-1210,0,3,3,1000,199505,1,4,602000000,2,1,201712,8,6,0,1,12,20562080,2832317,,T30J,TRUE CALVIN E TTEE
223171529,MAINE PUBLIC BROADCASTING CORPORATION,,1450 LISBON ST,LEWISTON,ME,04240-3514,0,3,3,1000,199208,1,15,121000000,1,1,201806,8,8,1,0,6,20521924,15279187,13819420,A320,
10280723,CREATIVE WORKS,,10 SPEIRS ST,WESTBROOK,ME,04092-4122,0,3,3,1200,196701,1,15,160566568,1,1,201706,8,8,1,0,6,20042171,25510147,15478492,J300,
237271573,KENNEBUNKPORT CONSERVATION TRUST,,PO BOX 7004,CAPE PORPOISE,ME,04014-7004,0,3,3,1000,197306,1,16,350000000,1,1,201712,8,6,1,0,12,19928218,1314896,1275751,C340,
10269460,CHEWONKI FOUNDATION INC,,485 CHEWONKI NECK RD,WISCASSET,ME,04578-4822,0,3,3,1000,196407,1,15,325000000,1,1,201708,8,7,1,0,8,19510909,7561079,7560475,C600,
10241767,UNITED WAY INC,,1 CANAL PLZ STE 300,PORTLAND,ME,04101-4083,0,3,3,1000,195608,1,15,600000000,1,1,201706,8,8,1,0,6,19273896,10817811,9652964,T70Z,
204956488,CASCADE FOUNDATION,,PO BOX 913,ROCKPORT,ME,04856-0913,0,3,3,1000,200609,1,4,0,2,1,201712,8,6,0,1,12,19263945,2767350,,T22,
134091650,DOROTHEA AND LEO RABKIN FOUNDATION,% SUSAN LARSEN-MARTIN,50 MARKET STREET NO 194,SOUTH PORTLAND,ME,04106-3666,0,3,3,1000,200010,1,4,0,1,1,201811,8,7,0,1,11,18882951,6803451,,T22,RABKIN LEO
593780793,FUND FOR THE EUROPEAN UNIVERSITY AT ST PETERSBURG,% WILLIAM G ROSENBERG,37 WILLOW GROVE RD,BRUNSWICK,ME,04011-2964,0,3,3,1200,200502,1,17,0,1,1,201712,8,7,1,0,12,18555936,5232550,688271,Q30,
10221344,BRIDGTON ACADEMY,% BUSINESS OFFICE,11 ACADEMY LN,N BRIDGTON,ME,04057-1808,0,3,3,1000,196501,1,11,30000000,1,1,201706,8,7,1,0,6,18445388,9571161,9523229,B31Z,
10502563,CAMP BEECH CLIFF,% JOHN M BROWN,PO BOX 381,MOUNT DESERT,ME,04660-0381,0,3,3,1000,199704,1,16,296000000,1,1,201709,8,6,1,0,9,18410294,1633820,1534039,N20Z,
10277678,KENNEBEC VALLEY COMMUNITY ACTION PROGRAM,,97 WATER ST,WATERVILLE,ME,04901-6339,0,3,3,1000,196511,1,15,602000000,1,1,201709,8,8,1,0,9,18219117,24343428,24206597,P200,
237059689,CASTINE SCIENTIFIC SOCIETY,,PO BOX 196,CASTINE,ME,04421-0196,0,3,3,1000,196411,1,15,60000000,1,1,201712,8,6,1,0,12,18201515,4064277,694841,A540,WILSON MUSEUM
10504905,GULF OF MAINE RESEARCH INSTITUTE,% DONALD W PERKINS JR,350 COMMERCIAL ST,PORTLAND,ME,04101-4618,0,3,3,1000,199605,1,15,994400000,1,1,201712,8,8,1,0,6,18195874,13811483,11547651,D500,GULF OF MAINE AQUARIUM
463375435,GLORIA C MACKENZIE FOUNDATION INC,,PO BOX 460,E MILLINOCKET,ME,04430-0460,0,3,3,1000,201409,1,4,0,1,1,201712,8,8,0,1,12,17925424,16218076,,T22,
954423553,ALBERT B GLICKMAN FAMILY FOUNDATION,% ALBERT B GLICKMAN,PO BOX 4569,PORTLAND,ME,04112-4569,0,3,3,1000,199308,1,4,602000000,1,1,201712,8,6,0,1,12,17906606,1909453,,,
10212541,ANIMAL REFUGE LEAGUE OF GREATER PORTLAND,,PO BOX 336,WESTBROOK,ME,04098-0336,0,3,3,1000,194208,1,15,999000000,1,1,201712,8,6,1,0,12,17847213,4461797,3188175,D200,
10461436,GENESIS FUND,,22 LINCOLN ST,BRUNSWICK,ME,04011-1912,0,3,3,1000,199201,1,15,164000000,1,1,201803,8,6,1,0,3,17673085,1804553,1804553,X20J,
264176872,EDUCARE CENTRAL MAINE,% KVCAP,97 WATER ST,WATERVILLE,ME,04901-6339,0,3,3,1000,200907,1,15,0,1,1,201709,8,5,1,0,9,17378523,555544,140553,B990,
223089641,ELSIE & WILLIAM VILES FOUNDATION,% MARK L JOHNSTON TREASURER,71 STONE ST,AUGUSTA,ME,04330-5222,0,3,1,1000,199103,1,4,119602349,1,1,201807,8,7,0,1,7,17271166,7657426,,,JOHNSTON MARK L TREAS
10227195,BLUE HILL MEMORIAL HOSPITAL INC,,43 WHITING HILL ROAD,BREWER,ME,04412-1005,0,3,3,1000,193504,1,12,150000000,1,1,201709,8,9,14,0,9,17223658,82069281,67630056,E22Z,
341504501,ROBERT AND PATRICIA SWITZER FOUNDATION,,PO BOX 293,BELFAST,ME,04915-0293,0,3,3,1000,198607,1,4,379602000,2,1,201806,8,8,0,1,6,17031540,10206869,,C60,
10237912,YOUNG MENS CHRISTIAN ASSOCIATION BOOTH BAY REGION,,PO BOX 500,BOOTHBAY HBR,ME,04538-0500,0,3,3,1000,195512,1,15,324000000,1,1,201712,8,6,1,0,12,16974654,2582386,2559909,,
10540180,HOSPICE OF SOUTHERN MAINE,,180 US ROUTE 1,SCARBOROUGH,ME,04074-9073,0,3,3,1000,200106,1,15,0,1,1,201712,8,8,1,0,12,16973240,15015785,14967209,P74
10211543,BOYS & GIRLS CLUBS OF SOUTHERN MAINE,,277 CUMBERLAND AVE,PORTLAND,ME,04101-4919,0,3,3,1200,192602,1,15,59328318,1,1,201706,8,6,1,0,6,16903012,3859985,2135306,O210
10213976,QUARRY HILL,,4 WHITE ST,ROCKLAND,ME,04841-2953,0,3,3,1000,193907,1,12,150179399,1,1,201709,8,8,1,0,9,16355143,10901341,10888644,E91Z
237119236,SHALOM HOUSE,,106 GILMAN ST,PORTLAND,ME,04102-3034,0,3,3,1000,197111,1,15,150179000,1,1,201706,8,8,1,0,6,16279538,22129174,22124857,F33Z
10391038,ROSSCARE,,489 STATE ST,BANGOR,ME,04401-6616,0,3,3,1000,198408,1,4,152000000,1,1,201709,8,5,0,1,9,16060107,823003,,
16080444,RICHARD C PAINE JR AUTOMOBILE COLLECTION CHARITABLE TRUST,% JOHN PM HIGGINS,111 COMMERCIAL ST STE 302,PORTLAND,ME,04101-4719,0,3,3,2000,200812,1,3,0,2,1,201712,8,6,0,1,12,16001526,4090667,,A195
10271477,MAINE MARITIME MUSEUM,,243 WASHINGTON ST,BATH,ME,04530-1638,0,3,3,2000,196405,1,15,59062061,1,1,201712,8,7,1,0,12,15777995,5829459,5225790,A500
10247002,GEORGE STEVENS ACADEMY,,23 UNION ST,BLUE HILL,ME,04614-5908,0,3,3,2000,195204,1,11,46030000,1,1,201806,8,7,1,0,6,15777707,7305411,6102790,B25Z
10248780,MAINE AUDUBON SOCIETY,,20 GILSLAND FARM RD,FALMOUTH,ME,04105-2157,0,3,3,1000,194006,1,15,59350060,1,1,201704,8,7,1,0,4,15386577,5394255,1994393,C27
223211235,NORTHERN NEW ENGLAND HOUSING INVESTMENT FUND,,HOLLY BURBANK - CONFIDENTIAL,PORTLAND,ME,04101-0000,0,3,3,1000,199308,1,15,380000000,1,1,201712,8,6,1,0,12,15266267,3180265,3180265,L25
132618801,ATLANTIC SALMON FEDERATION INC,% BAKER NEWMAN NOYES,PO BOX 807,CALAIS,ME,04619-0807,0,3,3,1280,196810,1,16,161180059,1,1,201709,8,7,1,0,9,15136180,6686241,3840055,D330
10496221,MID COAST GERIATRIC SERVICES CORP,% ATTN ACCOUNTING,329 MAINE ST,BRUNSWICK,ME,04011-3310,0,3,3,1000,199607,1,16,995179000,1,1,201709,8,8,1,0,9,15081888,12269350,12268977,E20
10442078,MORTON-KELLY CHARITABLE TR,% MERTON G HENRY,PO BOX 4510,PORTLAND,ME,04112-4510,0,3,3,1000,198902,1,4,602000000,1,1,201712,8,7,0,1,12,14897033,9822309,,
261475629,LINCOLNHEALTH GROUP,% CHIEF FINANCIAL OFFICER,6 SAINT ANDREWS LN,BOOTHBAY HBR,ME,04538-1731,0,3,3,1000,201008,1,17,0,1,1,201709,8,7,1,0,9,14713674,9288988,9026029,E022
10229448,WASHINGTON ACADEMY,,PO BOX 190,EAST MACHIAS,ME,04630-0190,0,3,3,2000,194711,1,11,46030000,1,1,201806,8,7,1,0,6,14616856,8851815,6898053,B25Z
274631492,GW HINCKLEY FOUNDATION,% PATRICIA ZLOTIN,PO BOX 122,HINCKLEY,ME,04944-0122,0,3,3,1200,201109,1,21,0,1,1,201712,8,6,1,0,12,14531092,2358119,467765,O125
10211484,BANGOR THEOLOGICAL SEMINARY,,97 INDIA STREET,PORTLAND,ME,04101-4248,0,3,3,1700,201506,1,15,46034918,1,1,201706,8,5,1,0,6,14520278,969464,335533,X20,
16023664,HEALTHREACH COMMUNITY HEALTH CENTERS,% HEAL,10 WATER ST STE 305,WATERVILLE,ME,04901-6566,0,3,3,1200,196705,1,15,59179000,1,1,201712,8,8,1,0,12,14282928,22823962,22421757,E39Z,
10361089,YORK COUNTY SHELTER PROGRAMS INC,,24 GEORGE ST,ALFRED,ME,04002-3296,0,3,3,1000,199105,1,15,399000000,1,1,201706,8,7,1,0,6,14051689,6192675,6183082,S20Z,
815393817,NEW COMMUNITIES INC,,869 MAIN ST STE 600,WESTBROOK,ME,04092-2897,0,3,3,1000,201703,1,15,0,1,1,201712,8,8,1,0,12,14000823,18917604,18799985,L21,
16011528,W F BISBEE J G O ROURKE TTE,% JAMES G OROURKE,25 KIMBERLY CT,PORTLAND,ME,04103-3553,0,3,3,1200,199911,1,17,0,2,1,201712,8,4,1,0,12,13963260,310516,310516,T90,
10211530,MAINE HISTORICAL SOCIETY,,489 CONGRESS ST STE 2,PORTLAND,ME,04101-3415,0,3,3,3000,193804,1,15,62061060,1,1,201706,8,6,1,0,6,13906426,2219692,1765572,A82Z,
223267949,PETER ALFOND FOUNDATION,,TWO MONUMENT SQUARE,PORTLAND,ME,04101-4093,0,3,3,1000,199401,1,4,59000000,2,1,201712,8,6,0,1,12,13857302,1433556,,,ALFOND PETER TTEE
201590379,JHA ASSISTED LIVING INC,% KATHRYN J CALLNAN,630 OCEAN AVE,PORTLAND,ME,04103-2704,0,3,3,1000,200501,1,16,0,1,1,201704,8,6,1,0,4,13846561,4810763,4810763,L22,
10211536,NORTH YARMOUTH ACADEMY BUSINESS OFFICE,,148 MAIN ST,YARMOUTH,ME,04096-6712,0,3,3,2000,195204,1,11,46030000,1,1,201806,8,8,1,0,6,13829295,10577798,8651496,B250,
222986809,GOOD SHEPERD FOOD BANK,,3121 HOTEL RD,AUBURN,ME,04210-8398,0,3,3,1000,198909,1,16,560429000,1,1,201806,8,9,1,0,6,13683340,58256699,58146480,K31Z,GOOD SHEPHERD FOOD BANK OF MAINE
10274725,THE OPPORTUNITY ALLIANCE,,50 LYDIA LN,SO PORTLAND,ME,04106-2156,0,3,3,1000,196511,1,15,999000000,1,1,201806,8,8,1,0,6,13662079,27843665,27743870,P20,
10211483,COMMUNITY HEALTH AND COUNSELING SERVICES,,42 CEDAR ST,BANGOR,ME,04401-6433,0,3,3,1000,194012,1,15,999000000,1,1,201706,8,8,1,0,6,13619001,32934156,31997981,F320,
10371869,BOOTHBAY REGION LAND TRUST INC,,60 SAMOSET RD,BOOTHBAY HARBOR,ME,04538-0000,0,3,3,1000,199410,1,15,352000000,1,1,201712,8,6,1,0,12,13519340,1715910,1707437,C340,NICHOLAS J ULLO TTEE
10530420,JEWISH COMMUNITY ALLIANCE OF SOUTHERN MAINE,% DAVID UNGER,1342 CONGRESS ST,PORTLAND,ME,04102-2117,0,3,3,1000,200003,1,16,0,1,1,201708,8,6,1,0,8,13459292,4120721,2667522,T700,
10463183,SCHIAVI FAMILY FOUNDATION,% SPINNAKER TRUST,123 FREE ST,PORTLAND,ME,04101-3919,0,3,3,1000,199201,1,4,602119349,1,1,201712,8,6,0,1,12,13353976,4284382,,,
222635303,NORTHERN MAINE DEVELOPMENT COMMISSION INC,,PO BOX 779,CARIBOU,ME,04736-0779,0,3,3,1000,199502,1,15,254000000,1,1,201706,8,6,1,0,6,13237129,3008770,3008770,S30Z,
10418917,PREBLE STREET,,38 PREBELE STREET 3RD FLOOR,PORTLAND,ME,04101-4952,0,3,3,1000,199010,1,15,398000000,1,1,201706,8,8,1,0,6,13224349,13309626,12959016,P300,
10472641,RANGELEY LAKES HERITAGE TRUST INC,,PO BOX 249,OQUOSSOC,ME,04964-0249,0,3,3,1000,199210,1,15,350000000,1,1,201712,8,6,1,0,12,13208405,1592328,884589,C340,
223129401,STATE STREET HOUSING PRESERVATION CORPORATION,% PETER A HOWE,14 BAXTER BLVD,PORTLAND,ME,04101-1802,0,3,3,1000,199112,1,15,380000000,1,1,201806,8,6,1,0,6,13208001,2225278,2225278,L20Z,
10243254,MORRISON CENTER,,60 CHAMBERLAIN RD,SCARBOROUGH,ME,04074-9192,0,3,3,1000,195803,1,15,160000000,1,1,201706,8,8,1,0,6,13192508,10610968,9842680,G23Z,
10540981,COMMUNITY CONCEPTS FINANCE CORP,% MATTHEW SMITH,240 BATES ST,LEWISTON,ME,04240-7330,0,3,3,1000,200304,1,15,0,1,1,201709,8,6,1,0,9,13130110,2765747,2765747,L20,
10524375,FIREBIRD FOUNDATION FOR ANTHROPOLOGICAL RESEARCH INC,% DR GEORGE N APPELL,PO BOX A,PHILLIPS,ME,04966-1501,0,3,3,1000,200008,1,3,0,1,1,201712,8,6,0,1,12,12987042,3423400,,B99,
10280225,CATHOLIC CHARITIES MAINE,,PO BOX 10660,PORTLAND,ME,04104-6060,928,3,9,1700,194603,1,16,408431560,1,1,201709,8,8,1,0,9,12946488,29351175,27678915,P200,
222551702,BRUNSWICK WALDORF SCHOOL ASSOCIATION,,57 DESERT RD,FREEPORT,ME,04032-6226,0,3,3,2000,198509,1,11,46000000,1,1,201806,8,6,1,0,6,12633141,4918033,4819951,B21Z,
10211568,YOUNG MENS CHRISTIAN ASSOCIATION OF SOUTHERN MAINE,,70 FOREST AVE,PORTLAND,ME,04101-2813,0,3,3,1000,193712,1,15,324000000,1,1,201806,8,8,1,0,6,12586859,11573019,11274462,,
135619649,CIEE HS FOUNDATION,% LORI SANDS,300 FORE ST,PORTLAND,ME,04101-4110,0,3,3,1000,195205,1,16,44000000,1,1,201708,8,8,1,0,8,12527634,12755360,12755360,Q230,COUNCIL ON INTERNATIONAL EDUCATIONA
10424969,COMMUNITY CONCEPTS INCORPORATED,,240 BATES ST,LEWISTON,ME,04240-7330,0,3,3,1000,198802,1,15,408000000,1,1,201709,8,8,1,0,9,12505099,17755856,17755856,,
10246804,VNA HOME & HOSPICE,,43 WHITING HILL ROAD,BREWER,ME,04412-1005,0,3,3,1000,194502,1,16,179000000,1,1,201709,8,8,1,0,9,12321325,47098838,47098838,E920,
16022787,MEDICAL CARE DEVELOPMENT INCORPORATED,,11 PARKWOOD DR,AUGUSTA,ME,04330-6252,0,3,3,2000,196611,1,15,59000000,1,1,201712,8,8,1,0,12,12301324,33277073,32722600,E21Z,
131625529,OTTO AND FRAN WALTER FOUNDATION INC,,THE BRICK HOUSE 7 OAK STREET,BOOTHBAY HARBOR,ME,04538-0000,0,3,3,1800,195406,1,4,161180000,1,1,201712,8,7,0,1,12,12271461,6120454,,,
461469375,COULOMBE FAMILY FOUNDATION,% J COLBY WALLACE,PO BOX 9729,PORTLAND,ME,04104-5029,0,3,3,1000,201302,1,4,0,1,1,201712,8,5,0,1,12,12170802,778113,,T20,
10414169,WOODLANDS CLUB,,39 WOODS RD,FALMOUTH,ME,04105-1153,0,7,3,1000,198701,2,0,319000000,1,1,201712,8,7,1,0,12,12159918,7593754,6599637,,
10212545,MAINE STATE SOCIETY FOR THE PROTECTION OF ANIMALS ROOM 13,,PO BOX 10,SOUTH WINDHAM,ME,04082-0010,0,3,3,1000,194208,1,15,913000000,1,1,201712,8,7,1,0,12,12087250,6914136,3551549,D200
16133041,MAINE FINANCIAL INSTITUTIONS EMPLOYEE BEN TR,,2 THOMAS DR,WESTBROOK,ME,04092-3824,0,9,3,1000,201005,2,0,0,2,1,201712,8,8,1,0,12,11948053,33113945,33113945,Y43
222793161,YORK LAND TRUST INC,% DOREEN MACGILLIS,1 LONG NECK MARSH RD,YORK,ME,03909-5424,0,3,3,1000,198704,1,15,350994000,1,1,201712,8,6,1,0,12,11937381,1335147,1329759,C340
10490316,OGUNQUIT PLAYHOUSE FOUNDATION,,PO BOX 1510,OGUNQUIT,ME,03907-1510,0,3,3,1000,199412,1,15,995090000,1,1,201712,8,8,1,0,12,11770716,10651531,10474035,A110
10243548,HAYSTACK MOUNTAIN SCHOOL OF CRAFTS,% MORGAN COUSINS,PO BOX 518,DEER ISLE,ME,04627-0518,0,3,3,2000,195401,1,11,46030000,1,1,201710,8,6,1,0,10,11717517,2188354,2031504,B20Z
10388680,MARGARET CHASE SMITH FOUNDATION,% MERTON HENRY ESQ,PO BOX 4510,PORTLAND,ME,04112-4510,0,3,3,1000,198404,1,3,602603000,1,1,201712,8,7,0,1,12,11706911,5210337,,T20
222571902,MAINEHEALTH CARE AT HOME,,15 INDUSTRIAL PARK RD,SACO,ME,04072-1804,0,3,3,1000,198604,1,15,602994000,1,1,201709,8,8,1,0,9,11668480,32925447,29570077,E92
10124810,MT HOPE CEMETERY CORP,,1048 STATE ST,BANGOR,ME,04401-5694,0,13,3,2000,193410,1,0,900901000,1,1,201712,8,6,1,0,12,11641699,2146373,976375,
10245261,ERSKINE ACADEMY,,309 WINDSOR RD,SOUTH CHINA,ME,04358-5118,0,3,3,2000,197503,1,11,30000000,2,1,201806,8,7,1,0,6,11638740,7887557,7887557,B25Z
10211476,THE CHAPMAN HOUSE,,41 PLEASANT ST,AUBURN,ME,04210-5936,0,3,3,1000,194104,1,15,153575000,1,1,201712,8,6,1,0,12,11623976,1706780,1523093,P75Z
473086544,FARNSWORTH REAL ESTATE INC,% NEDRA BELLOWS,16 MUSEUM ST,ROCKLAND,ME,04841-2867,0,3,3,1000,201509,1,21,0,1,1,201709,8,5,1,0,9,11528523,542986,542986,A11
384008387,THE BOB CREWE FOUNDATION,,PO BOX 6112,FALMOUTH,ME,04105-6112,0,3,3,1000,201602,1,4,0,1,1,201712,8,6,0,1,12,11527042,1189560,,T20
10213987,WARDWELL HOME FOR THE AGING,,43 MIDDLE STREET,SACO,ME,04072-3300,0,3,3,1000,194207,1,2,382000000,1,1,201806,8,6,0,1,6,11513227,1802485,,
10384633,CARRABASSETT VALLEY ACADEMY,% SUE HOWE,3197 CARRABASSETT DR,CARABASET VLY,ME,04947-5705,0,3,3,2000,198306,1,11,46298042,1,1,201706,8,6,1,0,6,11493109,4888177,4833411,B25Z
201480528,GULF OF MAINE PROPERTIES INC,% DONALD W PERKINS JR,350 COMMERCIAL ST,PORTLAND,ME,04101-4618,0,3,3,1800,200707,1,17,0,1,1,201712,8,6,1,0,6,11482731,2410266,909133,U11
61398331,AICHER FAMILY FOUNDATION INC,% PAUL AICHER,1303 NAPLES RD,HARRISON,ME,04040-4404,0,3,3,2000,199802,1,4,602000000,1,1,201712,8,7,0,1,12,11445202,9119046,,T20J
43341666,EASTERN MAINE HEALTHCARE SYSTEMS,% GLENN MARTIN,43 WHITING HILL ROAD,BREWER,ME,04412-1005,5247,3,9,1000,200506,1,12,150152000,5,1,201709,8,8,1,0,9,11436448,25516419,22519800,E200,CHARLES A DEAN MEMORIAL HOSPITAL
10142660,PORTLAND COUNTRY CLUB,,11 FORESIDE RD,FALMOUTH,ME,04105-1730,0,7,3,1000,193409,2,0,280000000,1,1,201803,8,7,1,0,3,11427809,6571313,4516457,,
10504446,HYDE SCHOOL AT SOUTH WOODSTOCK INC,% CYNTHIA A MORGAN,616 HIGH ST,BATH,ME,04530-1946,0,3,3,2000,199605,1,11,46000000,1,1,201706,8,8,1,0,6,11304427,20644860,8732774,B20Z,
10321597,DIOCESAN BUREAU OF HOUSING DEERING PAVILION,,880 FOREST AVENUE,PORTLAND,ME,04103-4128,928,3,9,1700,194603,1,16,150120000,5,1,201806,8,6,1,0,6,11280831,2120496,2086088,L21Z,
141864317,TD CHARITABLE FOUNDATION,% STEVE BOYLE,70 GRAY RD,FALMOUTH,ME,04105-2019,0,3,3,1000,200310,1,4,0,1,1,201710,8,8,0,1,10,11245244,39655740,,T20,
50545520,ROCKING MOON FOUNDATION INC,% ELLEN SUDOW,607 NORTH RD,YARMOUTH,ME,04096-7558,0,3,3,1000,200302,1,4,0,1,1,201712,8,6,0,1,12,11215171,2420117,,T20,
16000802,PORTLAND PUBLIC LIBRARY,% PRESIDENT,5 MONUMENT SQ,PORTLAND,ME,04101-4017,0,3,3,3000,194301,1,15,61000000,1,1,201706,8,7,1,0,6,11187549,5832209,5194883,B71Z,
222970652,BANGOR HOUSING DEVELOPMENT CORPORATION,,161 DAVIS RD,BANGOR,ME,04401-2310,0,3,3,1000,199003,1,16,380000000,1,1,201806,8,6,1,0,6,11180881,2158517,2158517,,
10104905,LAUREL HILL CEMETERY ASSOCIATION,,293 BEACH ST,SACO,ME,04072-2935,0,13,3,1000,199010,1,0,900000000,5,1,201811,8,6,1,0,11,11026039,2203981,869210,,
10211813,PENOBSCOT BAY YMCA,,116 UNION ST BOX 840,ROCKPORT,ME,04856-6102,0,3,3,1000,197412,1,15,324000000,5,1,201712,8,6,1,0,12,11023376,4827104,4757832,P270,
10274998,MOUNT ST JOSEPH,,7 HIGHWOOD ST,WATERVILLE,ME,04901-5739,928,3,9,1700,194603,1,12,150120000,5,1,201706,8,8,1,0,12,10985417,12862854,12847798,E910,
453818749,MAINE MINERAL & GEM MUSEUM,% BARBRA V BARRETT,PO BOX 500,BETHEL,ME,04217-0500,0,3,3,1200,201403,1,3,0,1,25,201712,8,4,0,1,12,10911520,408128,,A50,
222655830,BLUE HILL HERITAGE TRUST INC,,PO BOX 222,BLUE HILL,ME,04614-0222,0,3,3,1000,198602,1,15,352350000,1,1,201712,8,6,1,0,12,10787476,2015431,2015431,C340,
10382340,LINCOLNHEALTH COVES EDGE,,35 MILES ST,DAMARISCOTTA,ME,04543-4047,0,3,3,1000,198208,1,12,152179000,1,1,201709,8,8,1,0,9,10749803,16393861,14376702,E910,
10329792,DELTA AMBULANCE CORP,,29 CHASE AVE,WATERVILLE,ME,04901-4642,0,3,3,1000,197508,1,16,158000000,1,1,201712,8,7,1,0,12,10710689,9014369,7298155,E62Z,
237303162,DAMARISCOTTA RIVER ASSOCIATION,,PO BOX 333,DAMARISCOTTA,ME,04543-0333,0,3,3,3000,197309,1,16,999000000,1,1,201806,8,6,1,0,6,10710082,4567946,2577879,C320,
10262323,NORTHERN MAINE GENERAL,% REYNOLD RAYMOND,PO BOX 310,EAGLE LAKE,ME,04739-0310,0,3,3,7100,193704,1,16,150000000,1,1,201806,8,7,1,0,6,10641864,9540844,9540844,E20Z
10211791,SEVENTY-FIVE STATE STREET,,75 STATE STREET,PORTLAND,ME,04101-3746,0,3,3,1000,194207,1,15,150382000,5,1,201712,8,7,1,0,12,10490253,6425914,6019066,L22Z
16006058,PORTLAND MAINE SYMPHONY ORCHESTRA,,50 MONUMENT SQUARE 2ND FLOOR,PORTLAND,ME,04101-4039,0,3,3,1000,193311,1,15,119000000,1,1,201707,8,7,1,0,7,10456103,6098082,5750232,A690
10315931,COASTAL OPPORTUNITIES,,PO BOX 637,CAMDEN,ME,04843-0637,0,3,3,1000,197203,1,16,59160000,1,1,201706,8,6,1,0,6,10125330,4337616,4122999,
222590547,THE OWLS HEAD TRANSPORTATION MUSEUM,,PO BOX 277,OWLS HEAD,ME,04854-0277,0,3,3,2000,197404,1,16,60061000,1,1,201712,8,6,1,0,12,10119629,2203972,1707305,A570
